time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
20230727 11:36:36,1384.0,23.09800661971831,1219.6478873239437,6452.429577464791,7.426959999999999,24.8396993,46.9,52.6,23.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48375,hp,0.025907822461888514+/-0,2.1494588656515714+/-0,0.002838639380998346+/-0,0.9814137333043843,29.0,1161.2916407834405+/-0,150.9582233988355,5.205455979270189,0.12999165592632247,59.08066277743047,0.0033678007432660605,0.2794117172915625,0.000368999433713646,1.6001007807820506,38.66614300769073,0.11147226851500334
20230727 11:36:40,1388.0,22.49988661971831,1194.6478873239437,4157.429577464791,6.979919999999999,24.8396993,47.2,52.5,23.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.483796296296,hp,0.0252369426311729+/-0,2.105399861245641+/-0,0.0018289921928843036+/-0,0.9815142523353456,29.0,1161.2916407834405+/-0,146.34451715868337,5.046362660644254,0.12601874672924984,59.584737764347466,0.0031803278816583858,0.2653198518781122,0.00023048730392486233,1.603281108663709,38.93146285956884,0.1117027558189282
20230727 11:36:44,1392.0,22.59432661971831,1157.6478873239437,2267.429577464791,7.2034400000000005,24.843498,47.0,52.4,23.8,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.483842592592,hp,0.0253425479648766+/-0,2.04016652717962+/-0,0.000997518037966857+/-0,0.9808561951497892,29.0,1161.2768371095835+/-0,148.66832111356993,5.126493831502412,0.12802142982857143,60.09682348366175,0.003244389225962655,0.261185035897926,0.00012770368550030824,1.6065254978896717,39.19264789546676,0.1118304595044285
20230727 11:36:48,1396.0,22.34248661971831,1142.6478873239437,2402.429577464791,7.404099999999999,24.843498,47.3,52.3,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.483888888888,hp,0.025060075847566206+/-0,2.0137314615238306+/-0,0.001056909049032389+/-0,0.980821741432862,29.0,1161.2768371095835+/-0,150.72476080676884,5.197405545060994,0.1297922734616171,60.61599257750822,0.0032526042173761788,0.2613667845323629,0.0001371786283160695,1.6097781021070479,39.454014679999126,0.11196763813274457
20230727 11:36:52,1400.0,21.96472661971831,1102.6478873239437,2537.429577464791,7.492999999999999,24.8510954,47.0,52.3,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.483935185184,hp,0.024635739578809546+/-0,1.9431884111561883+/-0,0.0011163000600979208+/-0,0.9804690732191818,29.0,1161.2472308941085+/-0,151.62499363209594,5.22844805627917,0.130570811794618,61.138275824686694,0.0032167085159659626,0.25372368831455744,0.00014575620505336635,1.6129948106230139,39.707738368313684,0.11211339433779793
20230727 11:36:56,1404.0,21.72862661971831,1074.6478873239437,4022.429577464791,7.22122,24.843498,47.3,52.3,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48398148148,hp,0.024371550061622112+/-0,1.8938924972175857+/-0,0.0017696011818187716+/-0,0.9801814191170872,29.0,1161.2768371095835+/-0,148.8516844548302,5.132816705338973,0.1281793278726904,61.650993136177455,0.0031239289061143487,0.2427578673564813,0.00022682629008824874,1.6161187395291283,39.950496235670165,0.11234022062788618
20230727 11:37:00,1408.0,21.35086661971831,1059.6478873239437,2807.429577464791,7.746999999999999,24.8510954,48.1,52.2,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484027777777,hp,0.023947231346511687+/-0,1.8674098215989148+/-0,0.0012350820822289847+/-0,0.9802489442824732,29.0,1161.2472308941085+/-0,154.1734913314241,5.316327287290486,0.1327654329153641,62.182054867838914,0.0031793645368440016,0.24792747339498278,0.0001639762073331405,1.6192981040659724,40.198423709065146,0.11250419683521933
20230727 11:37:04,1412.0,21.69714661971831,1033.6478873239437,2267.429577464791,7.3482199999999995,24.843498,48.2,52.3,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484074074073,hp,0.02433624104695831+/-0,1.821636651091761+/-0,0.000997518037966857+/-0,0.9794407080889561,29.0,1161.2768371095835+/-0,150.15491089962592,5.1777555482629625,0.12930156367654871,62.69926112254511,0.0031467140213811183,0.23554046743667628,0.0001289806421046775,1.6224448180873536,40.433964176501824,0.112633177477324
20230727 11:37:08,1416.0,23.44428661971831,1017.6478873239437,3482.429577464791,7.72668,24.8472967,47.7,52.3,23.9,65536.0,1664614.4,3.8,3.6,3.3,3.0,19565.48412037037,hp,0.026295556155736532+/-0,1.7934163859823897+/-0,0.0015320371375566442+/-0,0.9774810653595529,29.0,1161.2620338131444+/-0,153.9721451930797,5.309384317002749,0.13259035489819085,63.229622542137875,0.003486537122934414,0.23778971509763588,0.0002031333477858439,1.625931355210288,40.67175389159946,0.11283631082510985
20230727 11:37:12,1420.0,24.27850661971831,1005.6478873239437,3617.429577464791,7.823199999999999,24.8472967,47.5,52.5,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484166666665,hp,0.027231233116697614+/-0,1.7722686030411+/-0,0.001591428148622176+/-0,0.976426949767979,29.0,1161.2620338131444+/-0,154.93085370539774,5.342443231220612,0.13341592956127526,63.763286260382976,0.003633080279363995,0.2364488631069911,0.00021232186577840694,1.6295644354896521,40.90820275470645,0.11304863269088826
20230727 11:37:16,1424.0,24.19980661971831,982.6478873239437,4157.429577464791,8.1661,24.8472967,47.5,52.6,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48421296296,hp,0.02714296170528619+/-0,1.7317353524036283+/-0,0.0018289921928843036+/-0,0.9759647792160784,29.0,1161.2620338131444+/-0,158.28984153796873,5.458270397860991,0.13630846176741426,64.30852010745264,0.0036998153578593923,0.23605018207438963,0.0002493071123966693,1.6332642508475115,41.14425293678084,0.11329793980328492
20230727 11:37:20,1428.0,24.02666661971831,990.6478873239437,5912.429577464791,8.257539999999999,24.8472967,47.8,52.6,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484259259258,hp,0.026948764600181065+/-0,1.745833874364488+/-0,0.002601075336736218+/-0,0.9763208148599611,29.0,1161.2620338131444+/-0,159.1736006228538,5.488744849063924,0.137069495073552,64.85679808774684,0.003693853556602831,0.2393005676414434,0.00035652808305470265,1.6369581044041144,41.38355350442228,0.11365446788633962
20230727 11:37:24,1432.0,24.59330661971831,990.6478873239437,4292.429577464791,8.382,24.8472967,47.5,52.7,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484305555554,hp,0.027584318762343307+/-0,1.745833874364488+/-0,0.0018883832039498355+/-0,0.9757758976227249,29.0,1161.2620338131444+/-0,160.36866933240563,5.529954114910539,0.13809860708682234,65.40919251609412,0.0038093559985185096,0.24109722625472618,0.000260783090111623,1.640767460402633,41.624650730677004,0.11391525097645125
20230727 11:37:28,1436.0,24.79792661971831,1005.6478873239437,5777.429577464791,8.43788,24.8510954,47.7,52.7,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48435185185,hp,0.027813469881722754+/-0,1.7722460114572223+/-0,0.0025416843256706864+/-0,0.9759347592234733,29.0,1161.2472308941085+/-0,160.90131804797272,5.548321311999059,0.13855905423695683,65.96342873304195,0.0038538080818595884,0.24556073122273167,0.00035217337633382766,1.6446212684844925,41.870211461899736,0.11426742435278507
20230727 11:37:32,1440.0,24.89236661971831,1025.6478873239437,5777.429577464791,8.07466,24.843498,48.2,52.8,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48439814815,hp,0.027920106035333986+/-0,1.8075379494086738+/-0,0.0025416843256706864+/-0,0.9763051758118987,29.0,1161.2768371095835+/-0,157.40212373425783,5.427659439112339,0.135542291643422,66.50559789961564,0.0037843551549565056,0.2449978358953034,0.00034450571813557054,1.648405623639449,42.11520929779504,0.11461193007092065
20230727 11:37:36,1444.0,25.78954661971831,1037.6478873239437,10772.42957746479,8.737599999999999,24.843498,48.5,53.0,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484444444446,hp,0.028926412953252274+/-0,1.8286860019333049+/-0,0.004739151735095366+/-0,0.9757488820719051,29.0,1161.2768371095835+/-0,163.7361389361477,5.646073756418887,0.14099664585034413,67.06958448301701,0.004078527202890518,0.2578385925860719,0.0006682044988242852,1.6524841508423396,42.37304789038111,0.11528013456974492
20230727 11:37:40,1448.0,27.50520661971831,1046.6478873239437,13607.42957746479,8.07212,24.843498,48.4,53.0,23.9,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484490740742,hp,0.030850754252429367+/-0,1.8445470413267788+/-0,0.005986362967471536+/-0,0.9743935880510893,29.0,1161.2768371095835+/-0,157.37736524039892,5.42680569794479,0.13552097158168672,67.61166836934376,0.004180924190317081,0.24997480716873072,0.0008112777255923719,1.6566650750326566,42.62302269754984,0.1160914122953373
20230727 11:37:44,1452.0,30.84208661971831,1083.6478873239437,19547.42957746479,7.66572,24.8396993,48.6,53.0,24.0,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48453703704,hp,0.034593950796416986+/-0,1.9097778816833104+/-0,0.00859956745435494+/-0,0.9723262771843677,29.0,1161.2916407834405+/-0,153.36551228603625,5.288465940897802,0.13206459678171067,68.1399267564706,0.004568636163015148,0.252214045887136,0.0011356984083565073,1.6612337111956716,42.87523674343698,0.11722711070369381
20230727 11:37:48,1456.0,35.92610661971831,1113.6478873239437,21032.42957746479,7.6834999999999996,24.832101899999998,48.6,53.3,24.0,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484583333335,hp,0.04029745676179833+/-0,1.9626987269796732+/-0,0.00925286857607579+/-0,0.9687483304171903,29.0,1161.3212492634648+/-0,153.54522591792855,5.294662962687191,0.13221597901124282,68.66879067251557,0.005327967697424393,0.25950013369173747,0.001223377077448225,1.6665616788930961,43.13473687712872,0.11845048778114203
20230727 11:37:52,1460.0,42.25358661971831,1139.6478873239437,8882.42957746479,8.493759999999998,24.832101899999998,49.5,53.6,24.0,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48462962963,hp,0.047394840132898026+/-0,2.0085212598307844+/-0,0.00390767758017792+/-0,0.9642494847910372,29.0,1161.3212492634648+/-0,161.4383695100232,5.566840327931835,0.13901267165516082,69.2248413591362,0.006588483349543392,0.2792099064052668,0.0005432167003875065,1.6731501622426395,43.41394678353398,0.11899370448152954
20230727 11:37:56,1464.0,47.18020661971831,1186.6478873239437,13607.42957746479,7.940039999999999,24.8245045,49.7,53.6,24.0,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484675925927,hp,0.052922261574711915+/-0,2.091407622852674+/-0,0.005986362967471536+/-0,0.961761118221164,29.0,1161.3508592533328+/-0,156.08948639460363,5.382396082572539,0.1344033847746565,69.76245489823484,0.007112931085571024,0.2810922634549176,0.0008045874453178314,1.6802630933282106,43.695039046988896,0.11979829192684738
20230727 11:38:00,1468.0,50.076366619718314,1231.6478873239437,11987.42957746479,8.6614,24.8207058,50.7,53.8,24.0,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.484722222223,hp,0.05617161408381401+/-0,2.1707455484401974+/-0,0.005273670834685154+/-0,0.9609304681052564,29.0,1161.3656648144943+/-0,163.02684449704128,5.621615327484182,0.14037511994388233,70.32395537801037,0.007885097064456862,0.30471866672994136,0.0007402921759634824,1.6881481903926674,43.999757713718836,0.12053858410281086
20230727 11:38:04,1472.0,52.21700661971831,1266.6478873239437,8477.42957746479,8.069579999999998,24.8245045,50.7,54.0,24.0,65536.0,1664614.4,3.9,3.6,3.3,3.0,19565.48476851852,hp,0.058572064027847086+/-0,2.2324036264823+/-0,0.0037295045469813246+/-0,0.9604076150184122,29.0,1161.3508592533328+/-0,157.35761775824204,5.426124750284209,0.1354953298604454,70.86593669745216,0.007936241136060269,0.3024802657518738,0.0005053304488092656,1.6960844315287276,44.30223797947071,0.12104391455162013
20230727 11:38:08,1476.0,54.215986619718315,1310.6478873239437,9962.42957746479,7.85622,24.8207058,51.1,54.0,24.0,65536.0,1664614.4,3.9,3.6,3.4,3.0,19565.484814814816,hp,0.060815104672088366+/-0,2.309980877052969+/-0,0.004382805668702175+/-0,0.9602773671025041,29.0,1161.3656648144943+/-0,155.26440131680542,5.35394487299329,0.13369122750981785,71.40070160749143,0.008130445994749552,0.30882417897741704,0.0005859426697857818,1.7042148775234771,44.61106215844813,0.12162985722140592
20230727 11:38:12,1480.0,54.18450661971831,1365.6478873239437,10502.42957746479,8.05688,24.8131084,51.1,53.8,24.0,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.484861111112,hp,0.060781342706829035+/-0,2.4069782363822774+/-0,0.004620369712964302+/-0,0.9618373923212036,29.0,1161.3952770693443+/-0,157.2367501703502,5.421956902425869,0.13538607679473277,71.94224591467035,0.008228947531393726,0.3258713403541015,0.0006255337287794424,1.7124438250548708,44.936933498802226,0.12225539095018535
20230727 11:38:16,1484.0,53.051226619718314,1407.6478873239437,16712.42957746479,8.06196,24.805511,51.4,53.7,24.0,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.484907407408,hp,0.05951160594975832+/-0,2.481067231143016+/-0,0.00735235622197877+/-0,0.963680934620075,29.0,1161.4248908343268+/-0,157.28831784781167,5.423735098200402,0.1354270251043279,72.48395401508766,0.00805947975295679,0.3360035541975306,0.0009957077306498804,1.7205033048078275,45.27293705299976,0.12325109868083524
20230727 11:38:20,1488.0,53.03548661971831,1427.6478873239437,13877.42957746479,8.371839999999999,24.8017123,51.8,53.8,24.0,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.484953703704,hp,0.05949470770266013+/-0,2.5163505605404+/-0,0.0061051449896026+/-0,0.964181750431584,29.0,1161.4396982831538+/-0,160.2837064310062,5.527024359689869,0.13800432916830588,73.03597133176089,0.008210527225570053,0.34726727105966837,0.0008425364387653506,1.7287138320333977,45.62020432405943,0.12409363511960059
20230727 11:38:24,1492.0,53.633606619718314,1449.6478873239437,11177.42957746479,8.05942,24.7979136,51.7,53.9,24.0,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.485,hp,0.06016644015129281+/-0,2.5551600043073166+/-0,0.004917324768291962+/-0,0.9643223129960725,29.0,1161.4545061095573+/-0,157.26554330368893,5.422949769092722,0.13540396328606127,73.57758718490514,0.008146774453298655,0.34597879141324006,0.0006658252623914446,1.7368606064866963,45.96618311547267,0.12475946038199204
20230727 11:38:28,1496.0,55.78998661971831,1475.6478873239437,11312.42957746479,8.15086,24.7941149,51.6,53.8,24.0,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.485046296297,hp,0.06258627564512097+/-0,2.601020956936806+/-0,0.004976715779357494+/-0,0.9635701927130407,29.0,1161.4693143135516+/-0,158.1561814228121,5.453661428372831,0.13616905713629215,74.12226341345031,0.008522314144268206,0.3541785712978212,0.0006776746953104173,1.7453829206309646,46.32036168677049,0.12543713507730245
20230727 11:38:32,1500.0,57.80470661971832,1498.6478873239437,11312.42957746479,8.069579999999998,24.7941149,51.9,53.7,24.0,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.485092592593,hp,0.06484642713300773+/-0,2.6415614425929306+/-0,0.004976715779357494+/-0,0.9628612481712305,29.0,1161.4693143135516+/-0,157.36564260734733,5.426401469218873,0.13548842028629327,74.66421709459549,0.008785939973461443,0.3579009869460981,0.0006742873591590157,1.754168860604426,46.67826267371659,0.12611142243646145
20230727 11:38:36,1504.0,59.67776661971831,1538.6478873239437,11582.42957746479,8.600439999999999,24.8017123,52.0,53.5,24.0,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48513888889,hp,0.06694595463686473+/-0,2.7119974806948837+/-0,0.005095497801488558+/-0,0.9626623232427814,29.0,1161.4396982831538+/-0,162.4573078058802,5.601976131237248,0.13987580073767533,75.2237202975462,0.009364119010979543,0.3793428192107551,0.0007127368351402762,1.7635329796154053,47.057605492927344,0.12682415927160173
20230727 11:38:40,1508.0,59.69350661971831,1523.6478873239437,10232.42957746479,8.4836,24.7979136,51.9,53.3,24.1,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.485185185185,hp,0.06696446537562623+/-0,2.685592947349635+/-0,0.004501587690833239+/-0,0.9622990298567017,29.0,1161.4545061095573+/-0,161.35104295849519,5.563829067534317,0.13892153511803185,75.77940643801833,0.009302806328340286,0.373086694947971,0.0006253674724789897,1.7728357859437456,47.430692187875316,0.12744952674408072
20230727 11:38:44,1512.0,59.961086619718316,1532.6478873239437,8882.42957746479,7.87146,24.7979136,52.0,53.2,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48523148148,hp,0.06726463791799937+/-0,2.7014564133953227+/-0,0.00390767758017792+/-0,0.962350402640743,29.0,1161.4545061095573+/-0,155.42086857572176,5.359340295714543,0.13381571792796615,76.31466930973019,0.00900106581416178,0.3614973294096036,0.0005229086808225258,1.7818368517579073,47.79218951728492,0.12797243542490325
20230727 11:38:48,1516.0,60.90548661971832,1520.6478873239437,7937.429577464791,7.711439999999999,24.805511,52.2,53.1,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.485277777778,hp,0.0683223282634478+/-0,2.680236781741462+/-0,0.0034919405027191964+/-0,0.9614900846072314,29.0,1161.4248908343268+/-0,153.83100955137257,5.304517570736985,0.13245024345988124,76.84447028356972,0.009049309012239586,0.35499801427178523,0.00046250836973257765,1.790886160770147,48.1471875315567,0.12843494379463583
20230727 11:38:52,1520.0,61.661006619718314,1511.6478873239437,8072.429577464791,7.879079999999999,24.8017123,52.6,53.1,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.485324074074,hp,0.06917073452717226+/-0,2.664407689305955+/-0,0.0035513315137847283+/-0,0.9608080734450317,29.0,1161.4396982831538+/-0,155.49508704894927,5.3618995534120435,0.13388132614960804,77.37999558816816,0.009260669669240303,0.3567144348474941,0.00047545697266239444,1.8001468304393873,48.5039019664042,0.12891040076729823
20230727 11:38:56,1524.0,62.10172661971831,1497.6478873239437,8747.42957746479,8.448039999999999,24.8093097,52.7,53.2,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48537037037,hp,0.06966335372902796+/-0,2.639664193007569+/-0,0.003848286569112388+/-0,0.9601848103922906,29.0,1161.410083763062+/-0,161.00944781911718,5.552049924797144,0.13863272763865941,77.93452649872279,0.009657620743911922,0.36594384712674,0.0005334984638112688,1.8098044511832991,48.869845813530944,0.1294438992311095
20230727 11:39:00,1528.0,61.550826619718315,1477.6478873239437,7667.429577464791,8.6868,24.8207058,52.9,53.1,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.485416666666,hp,0.06904273438363152+/-0,2.604313786905284+/-0,0.003373158480588133+/-0,0.960011123929531,29.0,1161.3656648144943+/-0,163.26571179657276,5.629852130916302,0.14058079788560934,78.49684969026522,0.009706082687855114,0.3661165101076376,0.0004742013105956894,1.8195105338711544,49.23596232363858,0.1299181005417052
20230727 11:39:04,1532.0,60.32310661971832,1460.6478873239437,9827.42957746479,8.03402,24.8207058,53.1,53.1,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.485462962963,hp,0.06766557747912429+/-0,2.5743517541658267+/-0,0.004323414657636643+/-0,0.9603390815078536,29.0,1161.3656648144943+/-0,157.0115239997354,5.414190482749497,0.13519559666404893,79.03763207692141,0.00914808812090764,0.34804102142758997,0.0005845066242652808,1.828658621992062,49.58400334506617,0.13050260716597048
20230727 11:39:08,1536.0,57.25380661971831,1468.6478873239437,9152.42957746479,8.509,24.832101899999998,53.3,53.1,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48550925926,hp,0.06422022906985826+/-0,2.5883525409083012+/-0,0.0040264596023089835+/-0,0.9624787056420738,29.0,1161.3212492634648+/-0,161.58313567527452,5.571832264664638,0.13913732808880752,79.59418138927664,0.008935431082031244,0.3601364566938569,0.0005602308307227945,1.8375940530740933,49.94413980176003,0.13106283799669327
20230727 11:39:12,1540.0,54.26320661971832,1482.6478873239437,8882.42957746479,7.9756,24.8359006,53.4,53.0,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.485555555555,hp,0.06086496848042128+/-0,2.612992901798101+/-0,0.00390767758017792+/-0,0.9646933340298294,29.0,1161.3064448347293+/-0,156.43563309319075,5.394332175627267,0.13470659169161314,80.1330077560431,0.008198912457415013,0.35198736791560015,0.0005263899282554979,1.8457929655315084,50.29612716967563,0.13158922792494876
20230727 11:39:16,1544.0,50.879106619718314,1487.6478873239437,5912.429577464791,8.524239999999999,24.843498,53.5,52.9,24.1,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.48560185185,hp,0.05706769764030071+/-0,2.621737971606986+/-0,0.002601075336736218+/-0,0.9669299876960225,29.0,1161.2768371095835+/-0,161.72467976769624,5.5767130954378015,0.1392645358967365,80.69006589963004,0.007947506426571764,0.36511512185869827,0.000362237549603017,1.8537404719580801,50.66124229153433,0.13195146547455178
20230727 11:39:20,1548.0,46.629306619718314,1490.6478873239437,7532.429577464791,8.13054,24.8472967,53.8,52.7,24.1,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.485648148147,hp,0.05230031395754165+/-0,2.62699149691822+/-0,0.003313767469522601+/-0,0.969667600089677,29.0,1161.2620338131444+/-0,157.94482201181228,5.446373172821113,0.13601135438242248,81.23411131715973,0.007113436535991154,0.35730067144695454,0.0004507100016381819,1.8608539084940712,51.018542962981286,0.13240217547618996
20230727 11:39:24,1552.0,42.37950661971831,1482.6478873239437,5372.429577464791,8.17118,24.8548941,54.0,52.7,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.485694444444,hp,0.04753244590816882+/-0,2.6128263613094607+/-0,0.0023635112924740905+/-0,0.9722106587802816,29.0,1161.232428352461+/-0,158.33705029295032,5.4598982859638046,0.13635259094305222,81.77952168093194,0.006481172153439299,0.3562656440488524,0.0003222708884520043,1.8673350806475104,51.37480860703014,0.13272444636464195
20230727 11:39:28,1556.0,38.66486661971831,1456.6478873239437,6182.429577464791,8.07212,24.8548941,54.4,52.6,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48574074074,hp,0.04336614150890598+/-0,2.567007333086475+/-0,0.0027198573588672822+/-0,0.974142622325834,29.0,1161.232428352461+/-0,157.37435605267382,5.426701932850821,0.13552356290631168,82.32161593255718,0.005877134006786233,0.34788997978650826,0.0003686047598706449,1.8732122146542967,51.72269858681665,0.13309305112451258
20230727 11:39:32,1560.0,35.202066619718316,1439.6478873239437,6587.429577464791,8.026399999999999,24.8586928,54.7,52.6,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.485787037036,hp,0.03948179514621615+/-0,2.537016398092734+/-0,0.0028980303920638777+/-0,0.9761317640987206,29.0,1161.2176261881884+/-0,156.92704358172875,5.411277364887199,0.135140080586666,82.86217625490384,0.0053355729777658885,0.34285260048794514,0.0003916400607261197,1.8785477876320626,52.06555118730459,0.1334846911852387
20230727 11:39:36,1564.0,32.38460661971831,1429.6478873239437,6587.429577464791,8.20928,24.866290199999998,55.2,52.6,24.1,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.485833333332,hp,0.03632087350291648+/-0,2.519329692058651+/-0,0.0028980303920638777+/-0,0.9778495985869885,29.0,1161.1880229917078+/-0,158.7027279178216,5.472507859235227,0.1366727220531751,83.40886714311654,0.0049640726489926365,0.3443236467630433,0.0003960817022762004,1.8835118602810552,52.40987483406764,0.1338807728875149
20230727 11:39:40,1568.0,30.02360661971831,1438.6478873239437,5102.429577464791,7.9502,24.8700889,55.5,52.6,24.2,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48587962963,hp,0.0336724707247335+/-0,2.5351572037223313+/-0,0.002244729270343027+/-0,0.9795573028117409,29.0,1161.1732219594712+/-0,156.17737416402045,5.38542669531105,0.1344996346888471,83.94686568187193,0.004528935011547554,0.3409777177794527,0.00030191526683649944,1.8880407952926028,52.75085255184709,0.13418268815435141
20230727 11:39:44,1572.0,28.07184661971831,1421.6478873239437,4697.429577464791,8.51662,24.8738876,55.7,52.6,24.2,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.485925925925,hp,0.031483105845675784+/-0,2.505168203792755+/-0,0.002066556237146431+/-0,0.9806363630414585,29.0,1161.1584213045514+/-0,161.64413695056072,5.573935756915887,0.1392093740051034,84.50370317789233,0.0043827434565129365,0.34874289742747866,0.00028768400011949666,1.8924235387491157,53.09959544927457,0.1344703721544709
20230727 11:39:48,1576.0,26.38766661971831,1421.6478873239437,3752.429577464791,7.940039999999999,24.8776863,56.0,52.6,24.2,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.48597222222,hp,0.029593888974044413+/-0,2.505136272590074+/-0,0.001650819159687708+/-0,0.9817769207752857,29.0,1161.1436210269337+/-0,156.07555901371373,5.381915828059094,0.13441537824208002,85.04136469086065,0.003977873780100301,0.33672883962814926,0.00022189548175869595,1.8964014125292161,53.43632428890272,0.1346922676362296
20230727 11:39:52,1580.0,25.14420661971831,1407.6478873239437,3752.429577464791,8.3185,24.881484999999998,56.1,52.6,24.2,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.486018518517,hp,0.028198983460840987+/-0,2.4804347590341758+/-0,0.001650819159687708+/-0,0.9824509035707263,29.0,1161.1288211266037+/-0,159.75089378809255,5.508651509934226,0.13758240333151983,85.59169430418673,0.0038796839160482816,0.3412641754549612,0.00022712366745555488,1.9002810964452643,53.77758846435768,0.13491939130368516
20230727 11:39:56,1584.0,24.35720661971831,1392.6478873239437,2807.429577464791,8.5217,24.8890824,56.3,52.6,24.2,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.486064814813,hp,0.027315674276683063+/-0,2.4539405070854703+/-0,0.0012350820822289847+/-0,0.9828107840093011,29.0,1161.0992224577492+/-0,161.6882167744489,5.575455750843066,0.13925443549277075,86.14871204615781,0.003803828801503899,0.34172210004703074,0.00017199065814803313,1.9040849252467682,54.11931056440471,0.1350913819618332
20230727 11:40:00,1588.0,23.69612661971831,1383.6478873239437,2537.429577464791,8.6487,24.8852837,56.4,52.6,24.2,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.48611111111,hp,0.02657463708870697+/-0,2.4381129689214958+/-0,0.0011163000600979208+/-0,0.9831625200484443,29.0,1161.114021603547+/-0,162.88962927963715,5.61688376826335,0.14028736734630057,86.70986151554301,0.003728085875358058,0.3420364497028694,0.00015660279659965442,1.9078130111221263,54.461347014107574,0.13524798475843286
20230727 11:40:04,1592.0,23.28688661971831,1378.6478873239437,2807.429577464791,8.1153,24.8966798,56.6,52.7,24.2,65536.0,1664614.4,3.8,3.6,3.4,2.9,19565.486157407406,hp,0.02611468569588655+/-0,2.429209629096131+/-0,0.0012350820822289847+/-0,0.9833894650075538,29.0,1161.0696252978726+/-0,157.78365242461214,5.440815600848695,0.1358950824194826,87.25344184522095,0.0035488573650013853,0.33011764276021943,0.00016784158135933405,1.9113618684871276,54.791464656867795,0.13541582633979218
20230727 11:40:08,1596.0,23.22392661971831,1395.6478873239437,2132.429577464791,8.300719999999998,24.9080759,56.8,52.8,24.2,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.486203703702,hp,0.02604308448499362+/-0,2.45906999942782+/-0,0.0009381270269013252+/-0,0.9836321178618885,29.0,1161.0252323871393+/-0,159.57295778372364,5.502515785645643,0.13744142102375487,87.80320752931597,0.003579398539459226,0.3379780751182436,0.00012893751167810844,1.9149412670265868,55.12944273198604,0.1355447638514703
